Latitude,Longitude,UTM_Easting,UTM_Northing,UTM_Zone_Number,UTM_Zone_Letter
55.914974,9.203093,512694.2513791321,6196635.123272703,32,U
55.914976,9.203088,512693.9382030576,6196635.344946212,32,U
55.914977,9.203082,512693.5628492091,6196635.455140772,32,U
55.914979,9.203077,512693.2496731925,6196635.676814331,32,U
55.914981,9.203071,512692.87399269483,6196635.898304435,32,U
55.914982,9.203065,512692.49863892177,6196636.008499088,32,U
55.914984,9.203059,512692.1229584915,6196636.229989259,32,U
55.914986,9.203052,512691.6847735931,6196636.4512960045,32,U
55.914987,9.203045,512691.24691539357,6196636.561307308,32,U
55.914989,9.203038,512690.8087305738,6196636.782614143,32,U
55.914991,9.203031,512690.37054579897,6196637.003921021,32,U
55.914993,9.203023,512689.8698565752,6196637.225044511,32,U
55.914995,9.203015,512689.3691674012,6196637.44616806,32,U
55.914997,9.203007,512688.86847827863,6196637.667291666,32,U
55.914999,9.202999,512688.3677892074,6196637.88841533,32,U
55.915001,9.20299,512687.8045957064,6196638.109355652,32,U
55.915004,9.202981,512687.24107571057,6196638.441591535,32,U
55.915006,9.202971,512686.61537786503,6196638.662348613,32,U
55.915009,9.202962,512686.051858033,6196638.994584651,32,U
55.915011,9.202952,512685.4261603286,6196639.215341906,32,U
55.915013,9.202943,512684.86296715034,6196639.436282608,32,U
55.915016,9.202933,512684.2369430973,6196639.768335522,32,U
55.915018,9.202923,512683.61124559684,6196639.989093039,32,U
55.915021,9.202913,512682.9852217204,6196640.321146132,32,U
55.915023,9.202903,512682.3595243644,6196640.54190383,32,U
55.915026,9.202893,512681.73350066465,6196640.873957107,32,U
55.915028,9.202883,512681.1078034547,6196641.094714984,32,U
55.915031,9.202872,512680.41927549534,6196641.426585147,32,U
55.915033,9.202861,512679.73107400164,6196641.647159931,32,U
55.915036,9.202851,512679.1050506631,6196641.979213587,32,U
55.915039,9.20284,512678.4165230008,6196642.3110840665,32,U
55.915041,9.202829,512677.72832175106,6196642.53165917,32,U
55.915044,9.202819,512677.1022986951,6196642.8637131145,32,U
55.915046,9.202808,512676.41409760114,6196643.084288427,32,U
55.915049,9.202797,512675.7255703225,6196643.416159336,32,U
55.915052,9.202785,512674.97453874885,6196643.747847137,32,U
55.915054,9.202773,512674.2238335075,6196643.968239581,32,U
55.915057,9.202761,512673.4728021442,6196644.299927643,32,U
55.91506,9.202748,512672.65926650993,6196644.631432652,32,U
55.915063,9.202736,512671.9082353842,6196644.963120988,32,U
55.915066,9.202723,512671.0946999956,6196645.29462629,32,U
55.915069,9.20271,512670.2811647321,6196645.626131748,32,U
55.915072,9.202697,512669.4676295939,6196645.957637356,32,U
55.915075,9.202684,512668.6540945809,6196646.28914312,32,U
55.915078,9.202672,512667.90306405234,6196646.620832151,32,U
55.915081,9.202659,512667.089529285,6196646.9523382075,32,U
55.915084,9.202646,512666.27599464275,6196647.283844417,32,U
55.91509,9.202619,512664.58642139396,6196647.94667423,32,U
55.915093,9.202606,512663.77288713376,6196648.27818091,32,U
55.915096,9.202592,512662.8968486668,6196648.6095047025,32,U
55.915099,9.202578,512662.0208103346,6196648.940828671,32,U
55.915108,9.202537,512659.45520045824,6196649.934984636,32,U
55.915111,9.202523,512658.5791626606,6196650.266309303,32,U
55.915114,9.202509,512657.7031249993,6196650.597634147,32,U
55.915117,9.202494,512656.7645831745,6196650.928776214,32,U
55.915119,9.20248,512655.8888715316,6196651.148805934,32,U
55.915122,9.202466,512655.0128342555,6196651.480131325,32,U
55.915125,9.202451,512654.0742928318,6196651.811273974,32,U
55.915128,9.202437,512653.1982558302,6196652.142599732,32,U
55.915131,9.202422,512652.259714689,6196652.473742776,32,U
55.915134,9.202408,512651.3836779618,6196652.8050689,32,U
55.915137,9.202393,512650.4451371063,6196653.136212339,32,U
55.91514,9.202378,512649.5065963936,6196653.4673559815,32,U
55.915143,9.202364,512648.6305600805,6196653.798682664,32,U
55.915152,9.20232,512645.87744347024,6196654.792298178,32,U
55.915155,9.202305,512644.9389034701,6196655.123442812,32,U
55.915157,9.20229,512644.000689056,6196655.343292158,32,U
55.91516,9.202276,512643.1246535485,6196655.674619954,32,U
55.915163,9.202262,512642.24861817586,6196656.005947929,32,U
55.915166,9.202247,512641.31007871975,6196656.33709335,32,U
55.915169,9.202232,512640.3715394097,6196656.668238975,32,U
55.915173,9.202217,512639.4326749198,6196657.110680297,32,U
55.915176,9.202201,512638.4316317204,6196657.441643639,32,U
55.915179,9.202186,512637.493092871,6196657.77278989,32,U
55.915182,9.20217,512636.4920499733,6196658.10375368,32,U
55.915185,9.202156,512635.6160156069,6196658.435082998,32,U
55.915189,9.202141,512634.67715199036,6196658.877525351,32,U
55.915192,9.202126,512633.73861374275,6196659.208672416,32,U
55.915195,9.202111,512632.8000756396,6196659.539819685,32,U
55.915198,9.202096,512631.8615376825,6196659.870967156,32,U
55.915202,9.202081,512630.92267476424,6196660.313410326,32,U
55.915205,9.202067,512630.0466412743,6196660.644740772,32,U
55.915208,9.202052,512629.1081037698,6196660.975888842,32,U
55.915211,9.202037,512628.1695664081,6196661.307037113,32,U
55.915215,9.202022,512627.23070418177,6196661.749481086,32,U
55.915218,9.202007,512626.2921671347,6196662.080629765,32,U
55.915221,9.201992,512625.3536302304,6196662.411778649,32,U
55.915224,9.201978,512624.477597596,6196662.743110223,32,U
55.915228,9.201964,512623.60124018055,6196663.185737469,32,U
55.915231,9.20195,512622.72520783986,6196663.517069399,32,U
55.915235,9.201935,512621.7863466539,6196663.959514552,32,U
55.915238,9.201919,512620.7853064027,6196664.290481979,32,U
55.915242,9.201904,512619.84644558595,6196664.732927552,32,U
55.915246,9.201888,512618.84508087015,6196665.175190926,32,U
55.91525,9.201873,512617.9062204436,6196665.61763692,32,U
55.915253,9.201857,512616.9051808777,6196665.948605247,32,U
55.915261,9.201826,512614.96495688806,6196666.833315931,32,U
55.915265,9.201811,512614.02609722083,6196667.275762769,32,U
55.915273,9.20178,512612.08587441925,6196668.160474748,32,U
55.915276,9.201765,512611.14733993233,6196668.491626714,32,U
55.91528,9.20175,512610.2084810197,6196668.934074382,32,U
55.915284,9.201735,512609.2696222982,6196669.376522252,32,U
55.915288,9.20172,512608.3307637693,6196669.818970326,32,U
55.915291,9.201704,512607.3297259161,6196670.14994087,32,U
55.915295,9.201689,512606.3908677549,6196670.592389365,32,U
55.915299,9.201674,512605.4520097863,6196671.034838063,32,U
55.915303,9.20166,512604.57565601077,6196671.477469168,32,U
55.915306,9.201644,512603.5746188301,6196671.80844058,32,U
55.91531,9.201628,512602.5732574295,6196672.250707718,32,U
55.915314,9.201613,512601.63440021395,6196672.693157246,32,U
55.915318,9.201597,512600.6330392164,6196673.135424837,32,U
55.915322,9.201582,512599.69418239413,6196673.577874785,32,U
55.915326,9.201566,512598.6928218012,6196674.020142824,32,U
55.91533,9.20155,512597.69146141526,6196674.462411094,32,U
55.915334,9.201535,512596.7526051823,6196674.904861685,32,U
55.915338,9.201519,512595.75124519935,6196675.347130404,32,U
55.915342,9.201504,512594.81238935975,6196675.789581412,32,U
55.915346,9.201489,512593.8735337112,6196676.232032627,32,U
55.91535,9.201474,512592.93467825535,6196676.674484044,32,U
55.915358,9.201443,512590.9944640127,6196677.559205488,32,U
55.915362,9.201427,512589.99310523865,6196678.001475543,32,U
55.91537,9.201395,512587.99038830557,6196678.886016345,32,U
55.915375,9.201379,512586.9887061713,6196679.439582591,32,U
55.915378,9.201364,512586.0501760714,6196679.770740005,32,U
55.915382,9.201349,512585.1113221906,6196680.213193122,32,U
55.915386,9.201333,512584.10996463516,6196680.655464538,32,U
55.91539,9.201318,512583.1711111461,6196681.097918076,32,U
55.915398,9.201286,512581.1683970515,6196681.982462039,32,U
55.915402,9.20127,512580.1670403117,6196682.424734368,32,U
55.91541,9.201238,512578.1643274501,6196683.309279722,32,U
55.915414,9.201222,512577.16297132836,6196683.751552747,32,U
55.915417,9.201207,512576.22444292356,6196684.0827122945,32,U
55.915421,9.201191,512575.2230871791,6196684.52498577,32,U
55.915429,9.201159,512573.22037630825,6196685.409533412,32,U
55.915436,9.201127,512571.2179898294,6196686.182786484,32,U
55.915444,9.201096,512569.27778432384,6196687.067517672,32,U
55.915448,9.20108,512568.2764299873,6196687.509792756,32,U
55.915452,9.201064,512567.2750758547,6196687.952068071,32,U
55.915455,9.201049,512566.33654912567,6196688.283229764,32,U
55.915459,9.201034,512565.39769912214,6196688.72568716,32,U
55.915463,9.201018,512564.3963455675,6196689.167963143,32,U
55.915467,9.201002,512563.39499221987,6196689.610239356,32,U
55.915471,9.200986,512562.3936390762,6196690.052515802,32,U
55.915475,9.200969,512561.32978241664,6196690.494610904,32,U
55.915483,9.200938,512559.3895808814,6196691.37934653,32,U
55.915487,9.200922,512558.3882285597,6196691.821623903,32,U
55.915491,9.200906,512557.38687644515,6196692.2639015075,32,U
55.915494,9.200891,512556.448351416,6196692.595065348,32,U
55.915498,9.200875,512555.44699968025,6196693.037343401,32,U
55.915502,9.200859,512554.4456481485,6196693.479621686,32,U
55.915506,9.200843,512553.4442968222,6196693.921900204,32,U
55.91551,9.200828,512552.50544936984,6196694.364360401,32,U
55.915514,9.200812,512551.50409844815,6196694.8066393705,32,U
55.915518,9.200797,512550.5652513876,6196695.249099988,32,U
55.915522,9.200781,512549.56390087045,6196695.691379406,32,U
55.915526,9.200765,512548.5625505604,6196696.133659053,32,U
55.91553,9.200749,512547.56120045425,6196696.5759389335,32,U
55.915533,9.200735,512546.68518075027,6196696.907286268,32,U
55.915537,9.20072,512545.74633464176,6196697.3497479325,32,U
55.915541,9.200704,512544.74498510716,6196697.792028464,32,U
55.915545,9.200689,512543.8061393889,6196698.234490551,32,U
55.915549,9.200673,512542.80479026044,6196698.676771534,32,U
55.915553,9.200657,512541.803441336,6196699.119052746,32,U
55.91556,9.200625,512539.80106686795,6196699.8923203675,32,U
55.915564,9.20061,512538.86222211615,6196700.334783527,32,U
55.915568,9.200594,512537.8608739815,6196700.777065653,32,U
55.915575,9.200562,512535.85850099195,6196701.5503351,32,U
55.915579,9.200547,512534.91965700436,6196701.992799115,32,U
55.915583,9.200532,512533.98081321106,6196702.435263334,32,U
55.915591,9.200501,512532.04062266386,6196703.320011232,32,U
55.915598,9.200469,512530.0382519008,6196704.093283375,32,U
55.915602,9.200454,512529.0994090644,6196704.535748654,32,U
55.915606,9.200438,512528.0980629077,6196704.978033042,32,U
55.91561,9.200423,512527.15922046464,6196705.420498744,32,U
55.915614,9.200407,512526.1578747125,6196705.862783579,32,U
55.915618,9.200392,512525.21903266123,6196706.305249702,32,U
55.915622,9.200376,512524.2176873137,6196706.747534988,32,U
55.915626,9.20036,512523.2163421732,6196707.189820508,32,U
55.91563,9.200345,512522.2775007112,6196707.6322872685,32,U
55.915634,9.200329,512521.2761559737,6196708.074573236,32,U
55.915638,9.200313,512520.27481144335,6196708.516859437,32,U
55.915646,9.200282,512518.3346264464,6196709.401613486,32,U
55.91565,9.200266,512517.33328252455,6196709.843900367,32,U
55.915653,9.20025,512516.33226096974,6196710.174891973,32,U
55.915657,9.200234,512515.33091743314,6196710.617179318,32,U
55.915665,9.200202,512513.3282309781,6196711.501754704,32,U
55.915669,9.200186,512512.3268880596,6196711.944042745,32,U
55.915673,9.20017,512511.325545345,6196712.386331016,32,U
55.915678,9.200153,512510.2613774343,6196712.93973419,32,U
55.915681,9.200138,512509.32286053395,6196713.270908258,32,U
55.915685,9.200122,512508.3215184375,6196713.713197227,32,U
55.915689,9.200107,512507.38267992483,6196714.155667221,32,U
55.915693,9.200093,512506.5063449784,6196714.598318202,32,U
55.915701,9.200061,512504.5036621839,6196715.482897676,32,U
55.915705,9.200044,512503.4398177414,6196715.925007021,32,U
55.915709,9.200028,512502.4384768635,6196716.367297351,32,U
55.915713,9.200012,512501.4371361927,6196716.8095879145,32,U
55.915717,9.199995,512500.3732923907,6196717.251698015,32,U
55.915721,9.199979,512499.3719521374,6196717.693989055,32,U
55.915726,9.199963,512498.3702903894,6196718.247575837,32,U
55.915733,9.199932,512496.43043591647,6196719.021044207,32,U
55.915737,9.199917,512495.4915997801,6196719.463516784,32,U
55.915741,9.199901,512494.49026054144,6196719.905808956,32,U
55.915745,9.199885,512493.4889215066,6196720.348101361,32,U
55.91575,9.199869,512492.4872611316,6196720.901689503,32,U
55.915754,9.199854,512491.54842580925,6196721.344162938,32,U
55.915758,9.199838,512490.54708741186,6196721.7864560215,32,U
55.915762,9.199822,512489.54574921844,6196722.2287493395,32,U
55.915766,9.199805,512488.48190797557,6196722.670862364,32,U
55.91577,9.19979,512487.5430734496,6196723.11333667,32,U
55.915774,9.199774,512486.54173587426,6196723.555630682,32,U
55.915778,9.199758,512485.5403985028,6196723.997924927,32,U
55.915782,9.199741,512484.4765581076,6196724.440038937,32,U
55.915786,9.199725,512483.4752211536,6196724.88233366,32,U
55.915791,9.199709,512482.4735631165,6196725.435924124,32,U
55.915795,9.199693,512481.47222659923,6196725.878219311,32,U
55.915799,9.199677,512480.470890289,6196726.320514729,32,U
55.915803,9.199661,512479.4695541827,6196726.762810379,32,U
55.915807,9.199645,512478.46821828355,6196727.205106262,32,U
55.915811,9.199629,512477.4668825882,6196727.647402375,32,U
55.915815,9.199613,512476.46554710006,6196728.089698723,32,U
55.915819,9.199597,512475.4642118158,6196728.531995301,32,U
55.915824,9.199581,512474.4625556543,6196729.085587621,32,U
55.915828,9.199565,512473.4612208067,6196729.527884663,32,U
55.915832,9.199549,512472.45988616627,6196729.970181937,32,U
55.91584,9.199517,512470.4572175003,6196730.854777181,32,U
55.915844,9.199501,512469.4558834748,6196731.297075151,32,U
55.915848,9.199485,512468.45454965637,6196731.739373351,32,U
55.915852,9.19947,512467.51571916044,6196732.1818520045,32,U
55.915856,9.199455,512466.57688885723,6196732.62433086,32,U
55.91586,9.199439,512465.5755556425,6196733.066629729,32,U
55.915864,9.199423,512464.57422263164,6196733.508928829,32,U
55.915868,9.199407,512463.5728898279,6196733.951228161,32,U
55.915872,9.199391,512462.57155722805,6196734.393527726,32,U
55.915876,9.199375,512461.57022483536,6196734.835827522,32,U
55.91588,9.199359,512460.5688926465,6196735.27812755,32,U
55.915885,9.199343,512459.5672399631,6196735.831723322,32,U
55.915889,9.199327,512458.56590821105,6196736.274023813,32,U
55.915893,9.199312,512457.62707971735,6196736.716504613,32,U
55.915897,9.199296,512456.6257483714,6196737.158805555,32,U
55.915901,9.19928,512455.62441722944,6196737.6011067275,32,U
55.915908,9.19925,512453.7470821702,6196738.374774296,32,U
55.915912,9.199234,512452.74575160776,6196738.817076135,32,U
55.915916,9.199219,512451.8069242653,6196739.259558199,32,U
55.91592,9.199203,512450.80559410586,6196739.701860487,32,U
55.915924,9.199187,512449.8042641535,6196740.14416301,32,U
55.915928,9.199172,512448.86543740187,6196740.586645712,32,U
55.915931,9.199157,512447.92693124554,6196740.917833105,32,U
55.915935,9.199143,512447.0506078422,6196741.360496137,32,U
55.915939,9.199127,512446.049278659,6196741.802799528,32,U
55.915943,9.199111,512445.0479496828,6196742.245103151,32,U
55.915947,9.199095,512444.0466209105,6196742.687407005,32,U
55.915951,9.199079,512443.04529234534,6196743.129711092,32,U
55.915955,9.199064,512442.1064669376,6196743.572195262,32,U
55.915959,9.199048,512441.1051387754,6196744.0144997975,32,U
55.915963,9.199032,512440.1038108203,6196744.456804564,32,U
55.915968,9.199017,512439.1646658259,6196745.010584889,32,U
55.915971,9.199001,512438.1636584529,6196745.34159459,32,U
55.915975,9.198986,512437.2248340278,6196745.784079822,32,U
55.915979,9.198971,512436.2860097953,6196746.226565254,32,U
55.915987,9.198939,512434.2833561057,6196747.111177254,32,U
55.915991,9.198923,512433.2820295699,6196747.553483601,32,U
55.915995,9.198908,512432.3432061274,6196747.995969893,32,U
55.915999,9.198893,512431.40438287915,6196748.438456385,32,U
55.916003,9.198877,512430.4030569455,6196748.880763401,32,U
55.916007,9.198862,512429.46423408744,6196749.323250316,32,U
55.916011,9.198847,512428.52541142364,6196749.765737436,32,U
55.916015,9.198832,512427.58658895094,6196750.2082247585,32,U
55.916019,9.198816,512426.5852638201,6196750.650532657,32,U
55.916023,9.1988,512425.58393889625,6196751.092840788,32,U
55.916027,9.198784,512424.5826141764,6196751.5351491505,32,U
55.916031,9.198768,512423.5812896636,6196751.977457745,32,U
55.916036,9.198752,512422.57964560325,6196752.531062087,32,U
55.91604,9.198736,512421.5783215272,6196752.973371146,32,U
55.916044,9.198721,512420.6395004659,6196753.415859977,32,U
55.916048,9.198705,512419.63817679445,6196753.858169486,32,U
55.916052,9.198689,512418.6368533269,6196754.300479224,32,U
55.916056,9.198673,512417.63553006644,6196754.742789195,32,U
55.91606,9.198658,512416.6967097951,6196755.185278885,32,U
55.916064,9.198642,512415.6953869392,6196755.627589304,32,U
55.916069,9.198627,512414.75624750915,6196756.181374932,32,U
55.916073,9.198611,512413.75492508203,6196756.623685801,32,U
55.916077,9.198596,512412.8161056199,6196757.066176333,32,U
55.916081,9.19858,512411.81478359737,6196757.508487652,32,U
55.916085,9.198565,512410.87596452545,6196757.950978604,32,U
55.916089,9.198549,512409.87464290916,6196758.393290373,32,U
55.916093,9.198533,512408.87332149677,6196758.835602373,32,U
55.916097,9.198518,512407.9345030172,6196759.278093964,32,U
55.916101,9.198502,512406.93318200944,6196759.720406415,32,U
55.916106,9.198486,512405.93154188496,6196760.274014615,32,U
55.91611,9.19847,512404.9302213139,6196760.716327529,32,U
55.916114,9.198455,512403.99140364846,6196761.158819976,32,U
55.916118,9.198439,512402.990083482,6196761.60113334,32,U
55.916122,9.198423,512401.98876352265,6196762.043446935,32,U
55.916126,9.198407,512400.98744376726,6196762.485760762,32,U
55.91613,9.198391,512399.9861242189,6196762.928074821,32,U
55.916134,9.198376,512399.0473075409,6196763.3705683425,32,U
55.916138,9.19836,512398.0459883956,6196763.812882849,32,U
55.916142,9.198345,512397.107172111,6196764.2553767925,32,U
55.916146,9.19833,512396.1683560175,6196764.697870938,32,U
55.91615,9.198315,512395.2295401167,6196765.1403652895,32,U
55.916154,9.198299,512394.22822177573,6196765.58268068,32,U
55.916158,9.198283,512393.2269036387,6196766.024996306,32,U
55.916162,9.198266,512392.1630830872,6196766.467133031,32,U
55.916166,9.19825,512391.16176536755,6196766.909449134,32,U
55.91617,9.198234,512390.160447855,6196767.351765467,32,U
55.916174,9.198219,512389.2216331488,6196767.794261122,32,U
55.916177,9.198205,512388.3456401031,6196768.125640535,32,U
55.916181,9.198189,512387.34432316216,6196768.567957522,32,U
55.916185,9.198172,512386.280503842,6196769.010095695,32,U
55.916189,9.198156,512385.2791873169,6196769.45241316,32,U
55.916194,9.198139,512384.2150496611,6196770.005847362,32,U
55.916198,9.198123,512383.21373357915,6196770.448165306,32,U
55.91621,9.198075,512380.20978656947,6196771.7751205275,32,U
55.916214,9.198059,512379.20847130957,6196772.217439398,32,U
55.916218,9.198043,512378.2071562567,6196772.659758501,32,U
55.916221,9.198028,512377.26866252057,6196772.99096123,32,U
55.916225,9.198012,512376.267347845,6196773.433280781,32,U
55.916229,9.197996,512375.26603337657,6196773.875600565,32,U
55.916233,9.197981,512374.3272216198,6196774.318099454,32,U
55.916237,9.197965,512373.32590755593,6196774.760419689,32,U
55.916241,9.197949,512372.324593696,6196775.202740154,32,U
55.916245,9.197933,512371.32328004314,6196775.645060852,32,U
55.916249,9.197917,512370.32196659426,6196776.087381779,32,U
55.916253,9.197902,512369.38315582654,6196776.529881743,32,U
55.916256,9.197887,512368.4446636138,6196776.861086387,32,U
55.91626,9.197871,512367.44335074286,6196777.303407983,32,U
55.916264,9.197855,512366.44203807897,6196777.745729809,32,U
55.916268,9.197839,512365.4407256191,6196778.18805187,32,U
55.916272,9.197823,512364.43941336626,6196778.630374161,32,U
55.916276,9.197808,512363.50060375617,6196779.072875401,32,U
55.91628,9.197792,512362.49929190794,6196779.515198141,32,U
55.916284,9.197776,512361.4979802636,6196779.957521114,32,U
55.916288,9.19776,512360.4966688264,6196780.3998443205,32,U
55.916292,9.197744,512359.4953575931,6196780.842167756,32,U
55.916296,9.197727,512358.4315441602,6196781.284312782,32,U
55.9163,9.197711,512357.4302333443,6196781.726636696,32,U
55.916304,9.197694,512356.36642034166,6196782.168782228,32,U
55.916308,9.197679,512355.4276123307,6196782.611285222,32,U
55.916312,9.197662,512354.36379975185,6196783.053431247,32,U
55.916316,9.197647,512353.42499213916,6196783.4959346745,32,U
55.91632,9.197631,512352.4236823524,6196783.938259749,32,U
55.916324,9.197615,512351.4223727696,6196784.380585055,32,U
55.916328,9.197599,512350.42106339394,6196784.822910593,32,U
55.916332,9.197583,512349.4197542221,6196785.265236363,32,U
55.916336,9.197568,512348.48094759847,6196785.707740865,32,U
55.91634,9.197551,512347.41713649663,6196786.149888599,32,U
55.916344,9.197535,512346.415827943,6196786.592215066,32,U
55.916353,9.197503,512344.4128937073,6196787.588164219,32,U
55.916357,9.197486,512343.3490834853,6196788.030312954,32,U
55.916365,9.197454,512341.34646829026,6196788.914968001,32,U
55.916369,9.197437,512340.28265871207,6196789.357117493,32,U
55.916374,9.197421,512339.2810340225,6196789.9107411355,32,U
55.916378,9.197405,512338.27972717717,6196790.353069487,32,U
55.916382,9.197388,512337.2159182669,6196790.795219731,32,U
55.916386,9.197372,512336.21461183904,6196791.237548561,32,U
55.91639,9.197356,512335.21330561506,6196791.679877621,32,U
55.916394,9.197339,512334.1494973485,6196792.122028618,32,U
55.916399,9.197323,512333.1478740897,6196792.675653685,32,U
55.916403,9.197306,512332.08406627923,6196793.117805192,32,U
55.916407,9.19729,512331.08276091743,6196793.560135209,32,U
55.916411,9.197273,512330.0189535372,6196794.002287223,32,U
55.916415,9.197258,512329.0801508088,6196794.444795939,32,U
55.916419,9.197243,512328.1413482715,6196794.887304858,32,U
55.916423,9.197226,512327.0775415222,6196795.329457597,32,U
55.916428,9.19721,512326.0759199142,6196795.883084302,32,U
55.916432,9.197193,512325.0121136225,6196796.325237548,32,U
55.916436,9.197177,512324.0108097298,6196796.767569203,32,U
55.91644,9.197161,512323.00950604427,6196797.20990109,32,U
55.916445,9.197145,512322.0078853949,6196797.763528736,32,U
55.916449,9.19713,512321.06908430596,6196798.206039191,32,U
55.916453,9.197114,512320.0677812562,6196798.648371758,32,U
55.916458,9.197098,512319.0661613199,6196799.202000088,32,U
55.916462,9.197082,512318.06485870533,6196799.644333121,32,U
55.916467,9.197066,512317.06323925557,6196800.1979619125,32,U
55.916471,9.19705,512316.06193707936,6196800.640295409,32,U
55.916476,9.197034,512315.06031811784,6196801.193924665,32,U
55.91648,9.197017,512313.99651426665,6196801.636080623,32,U
55.916485,9.197001,512312.9948958029,6196802.189710358,32,U
55.916489,9.196985,512311.993594505,6196802.632044796,32,U
55.916494,9.196969,512310.99197652785,6196803.185674998,32,U
55.916498,9.196953,512309.9906756683,6196803.628009898,32,U
55.916503,9.196937,512308.98905818094,6196804.181640563,32,U
55.916507,9.196921,512307.98775775655,6196804.62397593,32,U
55.916512,9.196905,512306.9861407558,6196805.177607057,32,U
55.916516,9.196888,512305.92233871575,6196805.619765002,32,U
55.916521,9.196872,512304.9207222128,6196806.173396609,32,U
55.916526,9.196855,512303.8566039273,6196806.726850591,32,U
55.91653,9.196839,512302.85530462203,6196807.169187147,32,U
55.916535,9.196822,512301.7911868472,6196807.722641638,32,U
55.916539,9.196806,512300.7898879851,6196808.16497867,32,U
55.916543,9.19679,512299.7885893269,6196808.607315936,32,U
55.916548,9.196774,512298.7869743046,6196809.160948964,32,U
55.916552,9.196758,512297.7856760832,6196809.603286694,32,U
55.916557,9.196743,512296.8465635373,6196810.1570979385,32,U
55.916561,9.196728,512295.907767728,6196810.5996138565,32,U
55.916565,9.196714,512295.0314740868,6196811.042307707,32,U
55.916569,9.196701,512294.2176825944,6196811.48517945,32,U
55.916573,9.196688,512293.40389126906,6196811.928051346,32,U
55.91658,9.196666,512292.02663331584,6196812.703210794,32,U
55.916583,9.196655,512291.3381627131,6196813.035142918,32,U
55.916586,9.196646,512290.7746961013,6196813.367430481,32,U
55.916588,9.196637,512290.21154592565,6196813.588422586,32,U
55.916591,9.196629,512289.7105814049,6196813.920887947,32,U
55.916593,9.196622,512289.27243521705,6196814.142235479,32,U
55.916595,9.196616,512288.8967910014,6196814.363760692,32,U
55.916597,9.196611,512288.58364874835,6196814.585463572,32,U
55.916599,9.196607,512288.33300844824,6196814.807344106,32,U
55.916601,9.196601,512287.9573643386,6196815.028869403,32,U
55.916603,9.1966,512287.89422983804,6196815.251282843,32,U
55.916604,9.196599,512287.83141163376,6196815.362400751,32,U
55.916604,9.196598,512287.76890972094,6196815.362223127,32,U
55.916605,9.196599,512287.8310953439,6196815.473696282,32,U
55.916606,9.196599,512287.830779054,6196815.5849918155,32,U
55.916607,9.1966,512287.8929646721,6196815.696464972,32,U
55.916607,9.1966,512287.8929646721,6196815.696464972,32,U
55.916608,9.196601,512287.955150287,6196815.80793813,32,U
55.916609,9.196602,512288.0173358987,6196815.919411287,32,U
55.916609,9.196603,512288.07983780187,6196815.919588914,32,U
55.91661,9.196603,512288.07952150557,6196816.0308844475,32,U
55.91661,9.196603,512288.07952150557,6196816.0308844475,32,U
55.916611,9.196603,512288.0792052092,6196816.142179978,32,U
55.916612,9.196601,512287.9538851146,6196816.253120258,32,U
55.916613,9.196599,512287.8285650248,6196816.364060543,32,U
55.916614,9.196596,512287.6407430447,6196816.474823208,32,U
55.916615,9.196592,512287.39041918074,6196816.585408265,32,U
55.916616,9.196589,512287.20259722316,6196816.696170949,32,U
55.916619,9.19658,512286.6391314049,6196817.028459052,32,U
55.91662,9.196575,512286.3263057117,6196817.138866564,32,U
55.916621,9.19657,512286.0134800345,6196817.249274098,32,U
55.916623,9.196564,512285.63783625414,6196817.470799595,32,U
55.916624,9.196559,512285.32501061866,6196817.58120718,32,U
55.916628,9.196547,512284.5737232283,6196818.024258327,32,U
55.91663,9.19654,512284.1355777199,6196818.245606379,32,U
55.916633,9.196534,512283.75961793883,6196818.578427572,32,U
55.916635,9.196527,512283.3214725284,6196818.799775707,32,U
55.916637,9.196521,512282.94582902273,6196819.021301438,32,U
55.91664,9.196514,512282.50736754574,6196819.353945189,32,U
55.916646,9.196499,512281.56794295035,6196820.019055289,32,U
55.916649,9.196492,512281.1294816806,6196820.351699178,32,U
55.916656,9.196477,512280.1897414187,6196821.128105111,32,U
55.91666,9.196469,512279.688462462,6196821.57186717,32,U
55.916664,9.196462,512279.2496854245,6196822.015806784,32,U
55.916668,9.196454,512278.7484066686,6196822.459568951,32,U
55.916672,9.196447,512278.3096298175,6196822.903508661,32,U
55.916677,9.196439,512277.8080352264,6196823.458566473,32,U
