OSD.latitude,OSD.longitude
55.916999,9.197882
55.916989,9.197877
55.916978,9.197871
55.916967,9.197866
55.916944,9.197855
55.916932,9.19785
55.916921,9.197845
55.916909,9.19784
55.916896,9.197836
55.916884,9.197831
55.916872,9.197827
55.916859,9.197822
55.916847,9.197819
55.916835,9.197815
55.916823,9.197811
55.916811,9.197808
55.916798,9.197804
55.916786,9.197801
55.916773,9.197798
55.916761,9.197795
55.916749,9.197792
55.916736,9.197789
55.916723,9.197786
55.916711,9.197783
55.916698,9.19778
55.916673,9.197775
55.91666,9.197773
55.916648,9.197771
55.916635,9.197768
55.916622,9.197766
55.91661,9.197764
55.916585,9.19776
55.916573,9.197758
55.916561,9.197756
55.916548,9.197754
55.916536,9.197752
55.916523,9.197751
55.916499,9.197747
55.916487,9.197745
55.916474,9.197744
55.916461,9.197742
55.916449,9.19774
55.916424,9.197737
55.916411,9.197735
55.916399,9.197734
55.916387,9.197732
55.916374,9.197731
55.916362,9.197729
55.91635,9.197727
55.916338,9.197726
55.916325,9.197724
55.916313,9.197723
55.916301,9.197721
55.916289,9.197719
55.916277,9.197718
55.916264,9.197716
55.916253,9.197714
55.916242,9.197713
55.91623,9.197711
55.916218,9.19771
55.916206,9.197708
55.916194,9.197707
55.916182,9.197705
55.916171,9.197704
55.916159,9.197702
55.916147,9.197701
55.916136,9.197699
55.916124,9.197698
55.916112,9.197697
55.916101,9.197696
55.916089,9.197694
55.916078,9.197693
55.916066,9.197692
55.916055,9.197691
55.916043,9.197689
55.916032,9.197688
55.916021,9.197687
55.91601,9.197685
55.915998,9.197684
55.915976,9.197681
55.915964,9.19768
55.915942,9.197677
55.91593,9.197675
55.915919,9.197674
55.915908,9.197672
55.915897,9.197671
55.915886,9.197669
55.915875,9.197668
55.915865,9.197667
55.915854,9.197665
55.915843,9.197664
55.915832,9.197663
55.915821,9.197661
55.9158,9.197658
55.91579,9.197657
55.915779,9.197656
55.915768,9.197655
55.915757,9.197653
55.915746,9.197652
55.915735,9.19765
55.915724,9.197649
55.915713,9.197647
55.915703,9.197646
55.915692,9.197645
55.915681,9.197643
55.91567,9.197642
55.915659,9.19764
55.915637,9.197638
55.915626,9.197637
55.915616,9.197636
55.915605,9.197636
55.915584,9.197637
55.915574,9.197638
55.915563,9.19764
55.915552,9.197642
55.91554,9.197645
55.915518,9.197652
55.915507,9.197656
55.915496,9.197662
55.915485,9.197667
55.915474,9.197673
55.915463,9.19768
55.915453,9.197686
55.915443,9.197693
55.915432,9.197701
55.915421,9.197709
55.91541,9.197718
55.915399,9.197727
55.915388,9.197737
55.915377,9.197747
55.915366,9.197757
55.915355,9.197768
55.915345,9.197779
55.915335,9.19779
55.915325,9.197802
55.915315,9.197813
55.915305,9.197825
55.915295,9.197838
55.915285,9.19785
55.915266,9.197876
55.915256,9.197889
55.915247,9.197903
55.915238,9.197916
55.915229,9.19793
55.91522,9.197944
55.915211,9.197959
55.915202,9.197974
55.915193,9.197989
55.915185,9.198004
55.915177,9.198019
55.915169,9.198034
55.91516,9.19805
55.915152,9.198066
55.915144,9.198083
55.915137,9.1981
55.915129,9.198116
55.915121,9.198133
55.915114,9.198151
55.915106,9.198168
55.915099,9.198185
55.915092,9.198202
55.915085,9.19822
55.915078,9.198238
55.915072,9.198256
55.915065,9.198274
55.915058,9.198292
55.915052,9.19831
55.915046,9.198329
55.91504,9.198347
55.915034,9.198364
55.915028,9.198382
55.915022,9.198401
55.915016,9.19842
55.91501,9.198439
55.915005,9.198458
55.914999,9.198478
55.914994,9.198497
55.914988,9.198516
55.914983,9.198536
55.914978,9.198555
55.914972,9.198575
55.914967,9.198595
55.914962,9.198615
55.914957,9.198634
55.914953,9.198653
55.914948,9.198673
55.914944,9.198692
55.914939,9.198711
55.914935,9.19873
55.914931,9.198749
55.914927,9.198768
55.914923,9.198787
55.914919,9.198807
55.914915,9.198827
55.914911,9.198846
55.914907,9.198866
55.914903,9.198885
55.9149,9.198905
55.914893,9.198944
55.914889,9.198964
55.914883,9.199004
55.914879,9.199024
55.914876,9.199044
55.914873,9.199064
55.91487,9.199084
55.914867,9.199105
55.914864,9.199127
55.914861,9.199146
55.914859,9.199166
55.914856,9.199186
55.914854,9.199207
55.914851,9.199227
55.914846,9.199269
55.914844,9.199289
55.914842,9.19931
55.91484,9.199331
55.914838,9.199351
55.914836,9.199372
55.914834,9.199392
55.914832,9.199413
55.914829,9.199453
55.914827,9.199474
55.914826,9.199495
55.914824,9.199516
55.914822,9.199538
55.914821,9.199557
55.91482,9.199577
55.914818,9.199598
55.914817,9.199619
55.914816,9.199642
55.914814,9.199664
55.914813,9.199685
55.914812,9.199706
55.914811,9.199726
55.914811,9.199747
55.91481,9.199768
55.914809,9.199788
55.914809,9.199809
55.914808,9.19983
55.914808,9.199851
55.914808,9.199872
55.914808,9.199892
55.914808,9.199913
55.914808,9.199934
55.914808,9.199955
55.914808,9.199975
55.914809,9.199995
55.914809,9.200016
55.91481,9.200037
55.91481,9.200058
55.914811,9.200079
55.914812,9.2001
55.914813,9.200121
55.914814,9.200142
55.914815,9.200163
55.914816,9.200185
55.914817,9.200207
55.914818,9.200227
55.914819,9.200248
55.914821,9.200269
55.914822,9.20029
55.914823,9.200311
55.914825,9.200332
55.914826,9.200352
55.914828,9.200373
55.914829,9.200393
55.914831,9.200413
55.914833,9.200434
55.914834,9.200455
55.914836,9.200476
55.914838,9.200496
55.914839,9.200517
55.914841,9.200537
55.914843,9.200558
55.914845,9.200578
55.914847,9.200599
55.914849,9.200619
55.914851,9.20064
55.914852,9.200661
55.914854,9.200681
55.914857,9.200702
55.914859,9.200723
55.914861,9.200744
55.914863,9.200764
55.914865,9.200784
55.914867,9.200802
55.914868,9.200821
55.914873,9.200862
55.914875,9.200882
55.914877,9.200903
55.914879,9.200923
55.914881,9.200943
55.914883,9.200963
55.914886,9.200983
55.914888,9.201002
55.91489,9.201021
55.914892,9.20104
55.914895,9.201058
55.914897,9.201076
55.914899,9.201094
55.914902,9.201112
55.914904,9.20113
55.914906,9.201147
55.914909,9.201165
55.914911,9.201182
55.914913,9.201199
55.914916,9.201217
55.914918,9.201234
55.914921,9.201251
55.914923,9.201268
55.914925,9.201284
55.914928,9.201301
55.91493,9.201317
55.914932,9.201332
55.914935,9.201346
55.914937,9.20136
55.914939,9.201372
55.91494,9.201383
55.914942,9.201393
55.914946,9.201412
55.914947,9.20142
55.914949,9.201427
55.91495,9.201434
55.914952,9.201439
55.914953,9.201443
55.914955,9.201447
55.914956,9.201451
55.914958,9.201453
55.914959,9.201455
55.91496,9.201456
55.914962,9.201456
55.914963,9.201456
55.914965,9.201456
55.914966,9.201456
55.914967,9.201455
55.914969,9.201454
55.914971,9.201453
55.914972,9.201452
55.914973,9.201451
55.914973,9.201451
55.914974,9.20145
55.914974,9.201449
55.914975,9.201448
55.914975,9.201448
55.914975,9.201447
55.914975,9.201446
55.914975,9.201445
55.914974,9.201444
55.914974,9.201443
55.914974,9.201443
55.914973,9.201442
55.914973,9.201441
55.914973,9.201441
55.914972,9.201441
55.914972,9.20144
55.914971,9.20144
55.914971,9.20144
55.91497,9.201439
55.91497,9.201439
55.914969,9.201439
55.914969,9.201439
55.914968,9.201439
55.914968,9.20144
55.914968,9.20144
55.914967,9.20144
55.914967,9.20144
55.914967,9.20144
55.914967,9.20144
55.914966,9.20144
55.914966,9.20144
55.914966,9.20144
55.914966,9.20144
55.914965,9.20144
55.914965,9.20144
55.914965,9.20144
55.914965,9.20144
55.914965,9.20144
55.914965,9.20144
55.914965,9.20144
55.914965,9.20144
55.914965,9.201441
55.914965,9.201441
55.914964,9.201441
55.914964,9.201441
55.914964,9.201442
55.914964,9.201442
55.914964,9.201442
55.914964,9.201442
55.914964,9.201443
55.914964,9.201443
55.914964,9.201443
55.914964,9.201443
55.914964,9.201444
55.914964,9.201444
55.914964,9.201443
55.914964,9.201443
55.914964,9.201443
55.914964,9.201443
55.914964,9.201443
55.914964,9.201444
55.914964,9.201445
55.914964,9.201447
55.914964,9.201449
55.914964,9.201452
55.914964,9.201455
55.914964,9.201458
55.914964,9.201462
55.914964,9.201466
55.914964,9.20147
55.914964,9.201475
55.914964,9.20148
55.914964,9.201485
55.914964,9.20149
55.914964,9.201497
55.914964,9.201503
55.914964,9.20151
55.914964,9.201517
55.914964,9.201525
55.914964,9.201533
55.914965,9.201542
55.914965,9.20155
55.914965,9.20156
55.914965,9.201569
55.914965,9.201579
55.914966,9.20159
55.914966,9.201601
55.914966,9.201613
55.914966,9.201625
55.914965,9.201638
55.914965,9.201652
55.914964,9.201665
55.914962,9.201679
55.914961,9.201693
55.914959,9.201708
55.914957,9.201723
55.914955,9.201738
55.914953,9.201752
55.914951,9.201766
55.914949,9.20178
55.914947,9.201795
55.914945,9.201809
55.914944,9.201824
55.914942,9.201838
55.914939,9.201868
55.914938,9.201883
55.914936,9.201914
55.914936,9.20193
55.914935,9.201947
55.914935,9.201963
55.914934,9.20198
55.914934,9.201997
55.914934,9.202015
55.914934,9.202033
55.914934,9.202051
55.914934,9.202068
55.914934,9.202084
55.914934,9.202103
55.914934,9.202141
55.914934,9.20216
55.914934,9.20218
55.914935,9.2022
55.914935,9.20222
55.914935,9.20224
55.914936,9.202261
55.914936,9.202282
55.914936,9.202303
55.914937,9.202323
55.914937,9.202344
55.914936,9.202364
55.914936,9.202383
55.914936,9.202402
55.914936,9.202419
55.914935,9.202436
55.914934,9.202451
55.914933,9.202466
55.914933,9.20248
55.914932,9.202494
55.914932,9.202507
55.914931,9.20252
55.914931,9.202531
55.914931,9.202541
55.914932,9.20255
55.914932,9.202559
55.914933,9.202567
55.914933,9.202574
55.914935,9.202581
55.914937,9.202593
55.914938,9.202598
55.91494,9.202602
55.914942,9.202605
55.914943,9.202608
55.914947,9.202611
55.914948,9.202612
55.91495,9.202613
55.914952,9.202613
55.914953,9.202614
55.914955,9.202615
55.914957,9.202615
55.914958,9.202615
55.914959,9.202615
55.914961,9.202616
55.914962,9.202616
55.914963,9.202616
55.914964,9.202615
55.914965,9.202615
55.914966,9.202615
55.914967,9.202615
55.914967,9.202616
55.914968,9.202617
55.914968,9.202619
55.914968,9.202622
55.914968,9.202625
55.914968,9.202629
55.914967,9.202633
55.914966,9.202638
55.914965,9.202644
55.914964,9.20265
55.914963,9.202656
55.914961,9.202663
55.91496,9.20267
55.914958,9.202678
55.914956,9.202686
55.914954,9.202695
55.914952,9.202704
55.91495,9.202713
55.914948,9.202724
55.914946,9.202734
55.914944,9.202746
55.914942,9.202758
55.914939,9.202769
55.914937,9.202781
55.914935,9.202794
55.914933,9.202806
55.914931,9.20282
55.914929,9.202833
55.914926,9.202846
55.914924,9.20286
55.914922,9.202874
55.91492,9.202888
55.914918,9.202902
55.914916,9.202916
55.914914,9.20293
55.914912,9.202944
55.91491,9.202958
55.914908,9.202972
55.914906,9.202986
55.914905,9.202999
55.914903,9.203013
55.914902,9.203026
55.914901,9.203039
55.9149,9.203051
55.914899,9.203064
55.914898,9.203076
55.914897,9.203089
55.914896,9.203101
55.914896,9.203113
55.914895,9.203124
55.914895,9.203135
55.914894,9.203156
55.914894,9.203165
55.914894,9.203174
55.914894,9.203181
55.914894,9.203188
55.914894,9.203194
55.914894,9.203199
55.914894,9.203203
55.914895,9.203206
55.914896,9.203209
55.914897,9.20321
55.914898,9.203211
55.9149,9.203212
55.914901,9.203212
55.914902,9.203212
55.914904,9.203212
55.914905,9.203212
55.914906,9.203213
55.914907,9.203212
55.914908,9.203212
55.914909,9.203212
55.91491,9.203212
55.914911,9.203212
55.914912,9.203211
55.914912,9.203211
55.914913,9.203211
55.914913,9.20321
55.914914,9.20321
55.914914,9.20321
55.914914,9.203209
55.914914,9.203209
55.914914,9.203208
55.914914,9.203208
55.914914,9.203207
55.914914,9.203207
55.914913,9.203208
55.914913,9.203209
55.914912,9.203212
55.914911,9.203216
55.91491,9.20322
55.914909,9.203225
55.914908,9.203231
55.914906,9.203237
55.914905,9.203243
55.914903,9.20325
55.914901,9.203258
55.914899,9.203265
55.914897,9.203273
55.914896,9.203281
55.914894,9.203288
55.914892,9.203295
55.914891,9.203302
55.914889,9.203309
55.914888,9.203315
55.914886,9.203322
55.914885,9.203328
55.914883,9.203334
55.914882,9.203339
55.914881,9.203344
55.91488,9.203349
55.914879,9.203352
55.914879,9.203356
55.914878,9.203358
55.914878,9.20336
55.914878,9.203362
55.914878,9.203363
55.914878,9.203364
55.914878,9.203365
55.914879,9.203366
55.914879,9.203367
55.91488,9.203369
55.914881,9.20337
55.914882,9.203371
55.914882,9.203372
55.914883,9.203373
55.914883,9.203373
55.914885,9.203375
55.914886,9.203375
55.914887,9.203376
55.914888,9.203377
55.91489,9.203377
55.914891,9.203377
55.914893,9.203377
55.914894,9.203377
55.914896,9.203377
55.914897,9.203377
55.914898,9.203377
55.914899,9.203377
55.9149,9.203377
55.914901,9.203376
55.914902,9.203376
55.914903,9.203375
55.914903,9.203374
55.914904,9.203373
55.914905,9.203372
55.914905,9.203371
55.914905,9.203369
55.914906,9.203368
55.914906,9.203366
55.914906,9.203364
55.914907,9.20336
55.914907,9.203358
55.914907,9.203356
55.914907,9.203354
55.914907,9.203352
55.914907,9.20335
55.914907,9.203348
55.914906,9.203346
55.914906,9.203344
55.914906,9.203342
55.914905,9.20334
55.914905,9.203338
55.914905,9.203336
55.914904,9.203334
55.914903,9.203332
55.914903,9.20333
55.914902,9.203328
55.914902,9.203326
55.914901,9.203324
55.914901,9.203323
55.9149,9.203322
55.9149,9.203321
55.914899,9.20332
55.914898,9.203319
55.914897,9.203317
55.914896,9.203316
55.914894,9.203313
55.914892,9.203311
55.914889,9.203308
55.914886,9.203305
55.914882,9.203302
55.914879,9.203298
55.914874,9.203294
55.91487,9.20329
55.914865,9.203286
55.91486,9.203282
55.914854,9.203277
55.914849,9.203272
55.914836,9.203262
55.91483,9.203257
55.914825,9.203252
55.914819,9.203248
55.914815,9.203244
55.914811,9.203241
55.914807,9.203239
55.914803,9.203237
55.9148,9.203235
55.914797,9.203233
55.914794,9.203231
55.914792,9.20323
55.914791,9.203229
55.914789,9.203228
55.914788,9.203228
55.914787,9.203227
55.914786,9.203227
55.914786,9.203226
55.914785,9.203226
55.914785,9.203225
55.914785,9.203223
55.914784,9.203222
55.914784,9.203222
55.914784,9.203221
55.914784,9.203221
55.914784,9.20322
55.914784,9.203219
55.914784,9.203219
55.914784,9.203219
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203218
55.914784,9.203219
55.914784,9.203219
55.914784,9.203219
55.914784,9.20322
55.914784,9.20322
55.914783,9.20322
55.914783,9.203221
55.914783,9.203221
55.914783,9.203221
55.914783,9.203222
55.914783,9.203222
55.914783,9.203222
55.914783,9.203223
55.914783,9.203223
55.914783,9.203223
55.914783,9.203224
55.914783,9.203224
55.914783,9.203224
55.914783,9.203224
55.914784,9.203223
55.914784,9.203222
55.914785,9.203221
55.914786,9.203219
55.914787,9.203217
55.914788,9.203214
55.91479,9.203211
55.914792,9.203208
55.914794,9.203204
55.914795,9.2032
55.914798,9.203196
55.9148,9.203191
55.914802,9.203186
55.914805,9.203181
55.914807,9.203176
55.91481,9.20317
55.914813,9.203164
55.914819,9.203152
55.914822,9.203145
55.914825,9.203139
55.914828,9.203132
55.914831,9.203125
55.914835,9.203118
55.914838,9.203111
55.914842,9.203104
55.914846,9.203096
55.914849,9.203089
55.914853,9.203081
55.914857,9.203074
55.91486,9.203067
55.914864,9.203059
55.914868,9.203051
55.914872,9.203043
55.914877,9.203034
55.914881,9.203026
55.914885,9.203018
55.914889,9.20301
55.914894,9.203001
55.914898,9.202993
55.914902,9.202985
55.914907,9.202977
55.914911,9.202968
55.914915,9.20296
55.91492,9.202952
55.914924,9.202944
55.914928,9.202936
55.914933,9.202928
55.914937,9.20292
55.914942,9.202912
55.914946,9.202904
55.914951,9.202895
55.914955,9.202886
55.91496,9.202878
55.914965,9.202869
55.914969,9.202861
55.914974,9.202852
55.914978,9.202844
55.914983,9.202835
55.914988,9.202826
55.914992,9.202818
55.914997,9.202809
55.915002,9.2028
55.915006,9.202792
55.915011,9.202783
55.915016,9.202774
55.91502,9.202765
55.915025,9.202757
55.91503,9.202748
55.915034,9.202739
55.915039,9.202731
55.915044,9.202722
55.915048,9.202712
55.915053,9.202704
55.915058,9.202694
55.915063,9.202685
55.915067,9.202676
55.915072,9.202667
55.915077,9.202658
55.915081,9.202649
55.915086,9.20264
55.915091,9.202631
55.915095,9.202622
55.9151,9.202613
55.915105,9.202604
55.915109,9.202595
55.915114,9.202586
55.915119,9.202577
55.915124,9.202568
55.915129,9.202559
55.915134,9.202549
55.915139,9.20254
55.915143,9.202531
55.915148,9.202522
55.915158,9.202503
55.915163,9.202494
55.915168,9.202485
55.915178,9.202466
55.915183,9.202457
55.915188,9.202448
55.915193,9.202439
55.915198,9.20243
55.915203,9.20242
55.915207,9.202411
55.915212,9.202403
55.915217,9.202393
55.915221,9.202384
55.915226,9.202376
55.91523,9.202367
55.915235,9.202358
55.91524,9.202349
55.915245,9.20234
55.91525,9.202331
55.915254,9.202322
55.915259,9.202314
55.915264,9.202305
55.915269,9.202296
55.915274,9.202287
55.915278,9.202278
55.915283,9.202269
55.915288,9.20226
55.915293,9.202251
55.915298,9.202242
55.915303,9.202233
55.915307,9.202224
55.915312,9.202215
55.915317,9.202206
55.915322,9.202197
55.915331,9.20218
55.915336,9.202171
55.915341,9.202162
55.915346,9.202153
55.915351,9.202145
55.915356,9.202136
55.915361,9.202127
55.915366,9.202119
55.915371,9.20211
55.915376,9.202101
55.915381,9.202092
55.915385,9.202084
55.91539,9.202075
55.915395,9.202066
55.9154,9.202058
55.915405,9.202049
55.91541,9.20204
55.915415,9.202031
55.91542,9.202023
55.915431,9.202005
55.915436,9.201997
55.915441,9.201988
55.915447,9.20198
55.915452,9.201971
55.915457,9.201962
55.915462,9.201954
55.915468,9.201946
55.915473,9.201937
55.915478,9.201929
55.915484,9.201921
55.915489,9.201913
55.915494,9.201905
55.9155,9.201897
55.915505,9.201889
55.91551,9.201881
55.915516,9.201873
55.915521,9.201865
55.915526,9.201857
55.915532,9.201849
55.915537,9.201841
55.915543,9.201833
55.915548,9.201825
55.915554,9.201817
55.91556,9.201809
55.915565,9.201801
55.915571,9.201793
55.915576,9.201785
55.915582,9.201778
55.915587,9.20177
55.915593,9.201761
55.915599,9.201753
55.91561,9.201737
55.915616,9.201729
55.915621,9.201721
55.915627,9.201713
55.915632,9.201705
55.915638,9.201697
55.915643,9.201689
55.915649,9.201681
55.915654,9.201673
55.915666,9.201656
55.915671,9.201648
55.915683,9.201632
55.915694,9.201616
55.9157,9.201608
55.915706,9.201599
55.915712,9.201591
55.915718,9.201583
55.915724,9.201575
55.91573,9.201567
55.915736,9.20156
55.915742,9.201552
55.915749,9.201544
55.915754,9.201536
55.91576,9.201529
55.915767,9.201521
55.915773,9.201513
55.915779,9.201506
55.915785,9.201498
55.915792,9.20149
55.915798,9.201483
55.915804,9.201475
55.915811,9.201467
55.915817,9.20146
55.915823,9.201452
55.915829,9.201445
55.915836,9.201437
55.915842,9.201429
55.915848,9.201422
55.915854,9.201414
55.915861,9.201407
55.915867,9.201399
55.915879,9.201385
55.915885,9.201378
55.915891,9.20137
55.915897,9.201362
55.915904,9.201354
55.91591,9.201346
55.915917,9.201339
55.915923,9.201331
55.915929,9.201324
55.915936,9.201317
55.915942,9.201309
55.915948,9.201302
55.915954,9.201295
55.91596,9.201287
55.915967,9.20128
55.915973,9.201273
55.915979,9.201266
55.915985,9.201259
55.915992,9.201251
55.915998,9.201244
55.916004,9.201237
55.91601,9.20123
55.916017,9.201223
55.916023,9.201215
55.916029,9.201208
55.916036,9.2012
55.916042,9.201193
55.916048,9.201186
55.916055,9.201178
55.916061,9.201171
55.916067,9.201163
55.916074,9.201156
55.91608,9.201148
55.916086,9.201141
55.916092,9.201134
55.916099,9.201126
55.916105,9.201118
55.916111,9.20111
55.916124,9.201093
55.916129,9.201085
55.916135,9.201076
55.916141,9.201067
55.916147,9.201058
55.916153,9.201049
55.916159,9.201039
55.916164,9.20103
55.91617,9.20102
55.916175,9.201011
55.91618,9.201001
55.916186,9.200991
55.916191,9.200981
55.916196,9.20097
55.916201,9.20096
55.916206,9.200949
55.916211,9.200939
55.916216,9.200928
55.916221,9.200916
55.916225,9.200905
55.91623,9.200894
55.916234,9.200884
55.916243,9.200862
55.916247,9.20085
55.916251,9.200838
55.916256,9.200826
55.91626,9.200814
55.916264,9.200802
55.916271,9.200778
55.916275,9.200766
55.916278,9.200753
55.916282,9.200741
55.916285,9.200728
55.916288,9.200716
55.916291,9.200703
55.916293,9.20069
55.916296,9.200677
55.916299,9.200664
55.916301,9.200651
55.916303,9.200638
55.916305,9.200625
55.916307,9.200611
55.916309,9.200597
55.916312,9.200569
55.916314,9.200556
55.916315,9.200541
55.916316,9.200527
55.916317,9.200513
55.916318,9.200499
55.916319,9.200485
55.91632,9.200457
55.916321,9.200428
55.916321,9.200414
55.91632,9.2004
55.91632,9.200385
55.91632,9.200371
55.916319,9.200357
55.916318,9.200343
55.916317,9.200329
55.916316,9.200314
55.916315,9.200299
55.916314,9.200284
55.916312,9.200269
55.91631,9.200254
55.916308,9.200239
55.916306,9.200224
55.916304,9.20021
55.916301,9.200195
55.916299,9.200181
55.916296,9.200168
55.916294,9.200154
55.916291,9.20014
55.916288,9.200127
55.916285,9.200113
55.916281,9.200099
55.916274,9.200073
55.916271,9.20006
55.916267,9.200047
55.916262,9.200033
55.916258,9.20002
55.916253,9.200007
55.916249,9.199994
55.916244,9.199982
55.916239,9.199969
55.916234,9.199957
55.916228,9.199945
55.916223,9.199933
55.916217,9.199922
55.916211,9.199911
55.916205,9.199899
55.916199,9.199888
55.916193,9.199878
55.916187,9.199868
55.916181,9.199858
55.916174,9.199848
55.916168,9.199839
55.916161,9.199829
55.916154,9.19982
55.91614,9.199802
55.916133,9.199793
55.916126,9.199784
55.916118,9.199776
55.916111,9.199768
55.916103,9.19976
55.916096,9.199753
55.916088,9.199746
55.91608,9.199739
55.916072,9.199732
55.916064,9.199726
55.916056,9.19972
55.916048,9.199714
55.916039,9.199709
55.916031,9.199704
55.916023,9.199699
55.916014,9.199694
55.916006,9.19969
55.915997,9.199687
55.915988,9.199683
55.915979,9.19968
55.915961,9.199675
55.915952,9.199673
55.915943,9.199671
55.915934,9.19967
55.915925,9.199669
55.915916,9.199668
55.915907,9.199668
55.915898,9.199668
55.915889,9.199669
55.91588,9.19967
55.915871,9.199671
55.915862,9.199672
55.915853,9.199674
55.915844,9.199676
55.915835,9.199679
55.915826,9.199681
55.915816,9.199684
55.915807,9.199688
55.915797,9.199692
55.915788,9.199696
55.915778,9.1997
55.915769,9.199705
55.91576,9.19971
55.915742,9.199721
55.915733,9.199727
55.915724,9.199733
55.915715,9.19974
55.915707,9.199747
55.915698,9.199754
55.91569,9.199762
55.915681,9.19977
55.915673,9.199778
55.915665,9.199787
55.915649,9.199805
55.915641,9.199816
55.915633,9.199826
55.915626,9.199837
55.915618,9.199848
55.915611,9.19986
55.915604,9.199872
55.915597,9.199884
55.91559,9.199897
55.915583,9.199909
55.915576,9.199923
55.91557,9.199936
55.915564,9.19995
55.915558,9.199963
55.915553,9.199977
55.915547,9.199991
55.915542,9.200006
55.915537,9.200021
55.915532,9.200036
55.915528,9.20005
55.915523,9.200065
55.915519,9.200081
55.915515,9.200098
55.915511,9.200114
55.915508,9.200131
55.915504,9.200148
55.915501,9.200165
55.915498,9.200182
55.915496,9.200199
55.915494,9.200216
55.915491,9.200234
55.91549,9.200251
55.915487,9.200287
55.915485,9.200305
55.915484,9.200323
55.915484,9.200341
55.915483,9.200359
55.915483,9.200378
55.915483,9.200395
55.915484,9.200411
55.915484,9.20043
55.915485,9.200448
55.915486,9.200467
55.915487,9.200485
55.915489,9.200504
55.91549,9.200522
55.915492,9.20054
55.915494,9.200558
55.915496,9.200577
55.915499,9.200595
55.915501,9.200612
55.915504,9.20063
55.915507,9.200648
55.91551,9.200666
55.915514,9.200684
55.915517,9.200701
55.915521,9.200718
55.915525,9.200735
55.915529,9.200752
55.915538,9.200786
55.915542,9.200803
55.915547,9.200821
55.915552,9.200838
55.915557,9.200854
55.915562,9.200871
55.915567,9.200887
55.915572,9.200903
55.915578,9.200919
55.915583,9.200935
55.915588,9.20095
55.915594,9.200966
55.915599,9.200981
55.915605,9.200997
55.915611,9.201012
55.915617,9.201028
55.915622,9.201043
55.915628,9.201058
55.915634,9.201073
55.91564,9.201088
55.915646,9.201103
55.915652,9.201118
55.915658,9.201134
55.915664,9.201149
55.91567,9.201164
55.915676,9.20118
55.915682,9.201195
55.915688,9.20121
55.915694,9.201226
55.9157,9.201242
55.915706,9.201256
55.915712,9.201272
55.915718,9.201287
55.915729,9.201317
55.915735,9.201332
55.915741,9.201348
55.915747,9.201363
55.915753,9.201377
55.915758,9.201391
55.915764,9.201407
55.91577,9.201422
55.915776,9.201437
55.915781,9.201453
55.915787,9.201468
55.915793,9.201484
55.915798,9.201499
55.915804,9.201515
55.915809,9.20153
55.915814,9.201546
55.915819,9.201561
55.915829,9.201592
55.915838,9.201626
55.915842,9.201643
55.915846,9.201659
55.91585,9.201676
55.915853,9.201693
55.915856,9.20171
55.915858,9.201727
55.91586,9.201744
55.915862,9.201761
55.915864,9.201779
55.915865,9.201796
55.915865,9.201814
55.915866,9.201831
55.915865,9.201848
55.915865,9.201865
55.915864,9.201882
55.915863,9.201899
55.915861,9.201916
55.915859,9.201932
55.915857,9.201949
55.915851,9.20198
55.915848,9.201997
55.915844,9.202013
55.91584,9.202027
55.915836,9.202042
55.915826,9.202072
55.915821,9.202086
55.915816,9.202099
55.91581,9.202113
55.915805,9.202126
55.915799,9.202138
55.915793,9.20215
55.915786,9.202163
55.91578,9.202175
55.915773,9.202187
55.915766,9.202199
55.915759,9.202211
55.915752,9.202222
55.915744,9.202234
55.915737,9.202246
55.915729,9.202257
55.915722,9.202269
55.915714,9.20228
55.915707,9.20229
55.915699,9.202302
55.915691,9.202314
55.915682,9.202326
55.915674,9.202338
55.915665,9.202349
55.915657,9.202361
55.915648,9.202373
55.91564,9.202385
55.915631,9.202396
55.915623,9.202408
55.915614,9.202419
55.915606,9.202431
55.915597,9.202442
55.915588,9.202454
55.91558,9.202466
55.915571,9.202478
55.915562,9.20249
55.915553,9.202502
55.915545,9.202513
55.915536,9.202525
55.915527,9.202537
55.915518,9.202549
55.915509,9.202561
55.9155,9.202573
55.915491,9.202585
55.915482,9.202598
55.915473,9.20261
55.915464,9.202622
55.915455,9.202634
55.915447,9.202646
55.915438,9.202659
55.915429,9.202671
55.91542,9.202683
55.915411,9.202696
55.915402,9.202708
55.915393,9.20272
55.915384,9.202732
55.915376,9.202744
55.915367,9.202755
55.915359,9.202767
55.91535,9.202779
55.915341,9.202791
55.915332,9.202804
55.915324,9.202816
55.915315,9.202828
55.915306,9.20284
55.915297,9.202852
55.915288,9.202865
55.91528,9.202877
55.915271,9.202889
55.915262,9.2029
55.915254,9.202912
55.915245,9.202924
55.915237,9.202936
55.915228,9.202948
55.915211,9.202971
55.915203,9.202983
55.915194,9.202995
55.915177,9.203018
55.915169,9.20303
55.91516,9.203042
55.915151,9.203054
55.915143,9.203066
55.915134,9.203078
55.915126,9.20309
55.915118,9.203101
55.915109,9.203113
55.915101,9.203125
55.915093,9.203136
55.915084,9.203147
55.915076,9.203158
55.915068,9.203169
55.915059,9.20318
55.915051,9.20319
55.915043,9.203201
55.915034,9.203211
55.915026,9.203221
55.915018,9.203231
55.915009,9.203241
55.915001,9.203251
55.914993,9.20326
